,Index,DATE,REVIEW,RATING,Polarity,Subjectivity,Lemmas
115,116,2016-02-25 15:00:00,"PIXMA MX922 printer. Had about a year. A B200 appeared in the screen. Instructions were to call Canon. Did just that. Got disconnected. Called back. The answer knew I had called before. Asked if I would like a call back. I answered yes and was disconnected as I put in my phone number! Dialed again and had a young man. Asked for home phone (I had called on my cell phone so I could be near the computer with free hands - my email, my full name and then asked my problem. Told him of the B200 appearing and then an email that said I should call Canon. He said he would be right back. My best bet, he the came back and said, because of the cost of fixing the printer (which had cost about $100), he would put me in contact with someone else who would help me. Not worth fixing. I do have another printer and tried not to be rude, but what a waste of time. I guess if you buy cheaply you get a cheap product.",neg,0.15904761904761905,0.3390476190476191,"['pixma', 'printer', 'year', 'appear', 'screen', 'instruction', 'call', 'canon', 'get', 'disconnect', 'call', 'back', 'answer', 'knew', 'call', 'ask', 'would', 'like', 'call', 'back', 'answer', 'yes', 'disconnect', 'put', 'phone', 'number', 'dial', 'youngman', 'ask', 'home', 'phone', 'call', 'cell', 'phone', 'could', 'near', 'computer', 'free', 'hand', 'email', 'full', 'name', 'ask', 'problem', 'told', 'appear', 'email', 'say', 'call', 'canon', 'say', 'would', 'right', 'back', 'best', 'bet', 'come', 'back', 'say', 'cost', 'fix', 'printer', 'cost', 'would', 'put', 'contact', 'someone', 'else', 'would', 'help', 'worth', 'fix', 'another', 'printer', 'try', 'rude', 'waste', 'time', 'guess', 'buy', 'cheaply', 'cheap', 'product']"
116,117,2016-02-20 00:16:00,don't know how to speek to a customer ANJALI from hindi section.Used rush language like i am her servent.,neg,0.0,0.0,"['knowhow', 'speek', 'customer', 'anjali', 'hindi', 'sectionused', 'rush', 'language', 'like', 'servent']"
117,118,2016-02-16 11:26:00,"I've Never Seen Such Poor Service From A Company Before,. Spent 25 Minutes
Waiting For Someone To Take Me Off Of Hold To Speak To.
Got Tired And Hung Up And Called Back And Just Waited Another 25 Minutes On Hold.
Incredible, You Must Have Just One Person To Answer All The Calls For This Corporation,
Or Every Product You Make Is Defective In Some Way That Everyone Is Trying To Call And Complain.
Unfortunately , Your Chat Line Doesn't Work Either.
Some Companies You Can Leave A Message With Your Phone Number And They Will Call You Back
No Luck Here For That Either. Don't Know What I Have To Do To Get Service, Very Disappointing.",neg,-0.14222222222222222,0.5233333333333333,"['ve', 'never', 'see', 'poor', 'service', 'company', 'spent', 'minute', 'wait', 'someone', 'take', 'hold', 'speak', 'get', 'tire', 'hung', 'call', 'back', 'wait', 'another', 'minute', 'hold', 'incredible', 'must', 'one', 'person', 'answer', 'call', 'corporation', 'every', 'product', 'make', 'defective', 'way', 'everyone', 'try', 'call', 'complain', 'unfortunately', 'chat', 'line', 'work', 'either', 'company', 'leave', 'message', 'phone', 'number', 'call', 'back', 'luck', 'either', 'know', 'service', 'disappoint']"
118,119,2016-02-13 19:10:00,"I can't believe that Canon, a multibillion dollar world-wide company does not have 24/7 customer support available. It's 6 pm on a Saturday and they are closed. Unfreaking believable. FYI, HP does provide 24/7 service. You may talk to the Philippines, but you do get someone who can help.",neg,0.26666666666666666,0.3333333333333333,"['cant', 'believe', 'canon', 'multibillion', 'dollar', 'worldwide', 'company', 'customer', 'support', 'available', 'pm', 'saturday', 'close', 'unfreaking', 'believable', 'fyi', 'hp', 'provide', 'service', 'may', 'talk', 'philippine', 'someone', 'help']"
119,120,2016-02-08 14:13:00,"The Canon printer that I own (MP800) works fine, but -- because of its age -- Canon has decided to no longer support it. I therefore cannot find any printer driver that will allow my MP800 to work. I am told by customer service that I must throw away this perfectly good printer and buy another one.

If my Toyota stopped working because the company no longer supported the car's software, how do you think that customers would feel? A scenario where consumers have to buy a new car due to lack of manufacturer software support sounds ridiculous. And yet this is what Canon is forcing me to do with my printer.

So why in the world should I buy another Canon product? You have just lost a loyal customer. I will now go out of my way to buy my printers (and spend THOUSANDS on ink) from one of your competitors.

You should really re-consider your software support policies.

Chris Kunhardt",neg,0.24100378787878787,0.6203598484848485,"['canon', 'printer', 'work', 'fine', 'age', 'canon', 'decide', 'longer', 'support', 'therefore', 'find', 'printer', 'driver', 'allow', 'work', 'told', 'customerservice', 'must', 'throw', 'away', 'perfectly', 'good', 'printer', 'buy', 'another', 'one', 'toyota', 'stoppedworking', 'company', 'longer', 'support', 'car', 'software', 'think', 'customer', 'would', 'feel', 'scenario', 'consumer', 'buy', 'new', 'car', 'due', 'lack', 'manufacturer', 'software', 'support', 'sound', 'ridiculous', 'yet', 'canon', 'force', 'printer', 'world', 'buy', 'another', 'canon', 'product', 'lose', 'loyal', 'customer', 'go', 'way', 'buy', 'printer', 'spend', 'thousand', 'ink', 'one', 'competitor', 'really', 'reconsider', 'software', 'support', 'policy', 'chris', 'kunhardt']"
120,121,2016-02-01 22:06:00,"Canon should stay open longer to service people on the west coast and alaska! Its only 8:00 pm here,AK. time. I have to wait until tomorrow to get a questioned answered.",neg,0.0,0.75,"['canon', 'stay', 'open', 'longer', 'service', 'people', 'west', 'coast', 'alaska', 'pm', 'ak', 'time', 'wait', 'tomorrow', 'question', 'answer']"
121,122,2016-01-29 16:04:00,"I purchased a Canon printer PXMA MX490 that was actually recommended by a Canon rep at my Best Buy store. I was unable to install the printer via my OS X mac air and when I was contacted by tech support, the rep was not helpful and a somewhat impatient.",neg,0.075,0.45,"['purchase', 'canon', 'printer', 'pxma', 'actually', 'recommend', 'canon', 'rep', 'best', 'buy', 'store', 'unable', 'install', 'printer', 'via', 'o', 'x', 'mac', 'air', 'contact', 'techsupport', 'rep', 'helpful', 'somewhat', 'impatient']"
122,123,2016-01-28 22:07:00,"I called canon support regarding problems with my printer not responding to my computer. After numerous attempts to repair this myself, I finally pulled out my old instructions and found the support #. I was pleasantly surprised by the incredible service I received. Robert, desk , was knowledgeable and patient. He walked me through the process step by step until the problem was resolved. Kudos to your customer support!",neg,0.24,0.7,"['call', 'canon', 'support', 'regard', 'problem', 'printer', 'respond', 'computer', 'numerous', 'attempt', 'repair', 'finally', 'pull', 'old', 'instruction', 'found', 'support', 'pleasantly', 'surprised', 'incredible', 'service', 'receive', 'robert', 'desk', 'knowledgeable', 'patient', 'walk', 'process', 'stepby', 'step', 'problem', 'resolve', 'kudos', 'customer', 'support']"
123,124,2016-01-28 15:03:00,"Hello, I just spent over an hour with Tom #2239 and he was wonderful... He was patient and thorough and worked hard to resolve my problems. He was successful with almost all of them and then suggested I get updates on my computer so that I don't have more problems in the future... He was intelligent, polite, and very knowledgeable about what was needed. Great job!!!!",neg,0.4287037037037037,0.5740740740740741,"['hello', 'spent', 'anhour', 'tom', 'wonderful', 'patient', 'thorough', 'work', 'hard', 'resolve', 'problem', 'successful', 'almost', 'suggest', 'update', 'computer', 'problem', 'future', 'intelligent', 'polite', 'knowledgeable', 'need', 'great', 'job']"
124,125,2016-01-20 09:32:00,"Spent 45 minutes online, only to be up sold on a software package. Unfortunately, I gave them access to my Pc, no telling what they gleaned or dumped to make my situation worse. I was impatient and did not vet them prior to calling. My fault. I went from a paper jam to them saying my computer needed their $356.00 software fix. Really?",neg,-0.14285714285714285,0.5428571428571429,"['spent', 'minute', 'online', 'sell', 'software', 'package', 'unfortunately', 'give', 'access', 'pc', 'tell', 'glean', 'dumped', 'make', 'situation', 'bad', 'impatient', 'vet', 'prior', 'call', 'fault', 'go', 'paper', 'jam', 'say', 'computer', 'need', 'software', 'fix', 'really']"
125,126,2016-01-06 19:23:00,"I bought two cameras on canon website but I did not receive my order.
The guy named Kim was soooo arrogant and authoritative. He ordered me ""Listen, listen, listen and did not allow me to speak and after he finished he just hung up his phone.
I need my money back or the cameras i paid for.",neg,0.15,0.45,"['bought', 'two', 'camera', 'canon', 'website', 'receive', 'order', 'guy', 'name', 'kim', 'soooo', 'arrogant', 'authoritative', 'order', 'listen', 'listen', 'listen', 'allow', 'speak', 'finish', 'hungup', 'phone', 'need', 'money', 'back', 'camera', 'paid']"
126,127,2016-01-04 18:29:00,"I just got of the phone with Canon support guy name Vicete desk He was AWESOME. He was very knowledgeable and very professional. Most of all he was very patience and polite. He help me setup my new Canon mx490 in no time! I was very happy to get my canon to work thanks to him. GREAT JOB VICETE. Thank you again



Minh",neg,0.4667171717171718,0.5149494949494949,"['get', 'phone', 'canon', 'support', 'guy', 'name', 'vicete', 'desk', 'awesome', 'knowledgeable', 'professional', 'patience', 'polite', 'help', 'setup', 'new', 'canon', 'time', 'happy', 'canon', 'work', 'thanks', 'great', 'job', 'vicete', 'thankyou', 'minh']"
127,128,2015-12-28 19:17:00,Im so sorry to tell u this this printer that i have is not working its a inkjet canon printer mg 2520 i might b doing something wrong but for now . Im very unhappy,neg,-0.5933333333333334,0.9666666666666667,"['im', 'sorry', 'tell', 'printer', 'work', 'inkjet', 'canon', 'printer', 'mg', 'might', 'b', 'something', 'wrong', 'im', 'unhappy']"
128,129,2015-12-17 18:19:00,"Horrible service. It's unfortunate because the camera is great. I called four times with a simple question and the techs were not knowledgeable about their product -and to boot, condescending. Their training must be minimal.",neg,-0.15999999999999998,0.7414285714285714,"['horrible', 'service', 'unfortunate', 'camera', 'great', 'call', 'four', 'time', 'simple', 'question', 'tech', 'knowledgeable', 'product', 'and', 'boot', 'condescend', 'training', 'must', 'minimal']"
129,130,2015-12-11 03:50:00,"Just got a new Mini Projector Rayo R4. Unfortunately, this unit is not working almost at all mobiles. At least those I got HTC, samsung and LG.

This wasnt adverted when I buy it by Canon staff at all.

When I call to service centre, they just give me feedback like I got my wrong choice and bad luck suck it.


Really dissapointed by Canon products. And strongly recommend anyone i knew to stay away from this brand forever.

Chen Tang
From Hong Kong",neg,-0.17575757575757572,0.6220779220779221,"['get', 'new', 'mini', 'projector', 'rayo', 'unfortunately', 'unit', 'work', 'almost', 'mobile', 'least', 'get', 'htc', 'samsung', 'lg', 'wasnt', 'advert', 'buy', 'canon', 'staff', 'call', 'service', 'centre', 'give', 'feedback', 'like', 'get', 'wrong', 'choice', 'bad', 'luck', 'suck', 'really', 'dissapointed', 'canon', 'product', 'strongly', 'recommend', 'anyone', 'knew', 'stay', 'away', 'brand', 'forever', 'chen', 'tang', 'hong', 'kong']"
130,131,2015-12-05 23:15:00,I have complaints about four Canon products I have owned. I contacted the local (RSA) warranty section and to date an acknowledgement and half a phone call is all I have had. Your support service seems worse than your products,neg,-0.18888888888888888,0.25555555555555554,"['complaint', 'four', 'canon', 'product', 'own', 'contact', 'local', 'rsa', 'warranty', 'section', 'date', 'acknowledgement', 'half', 'phone', 'call', 'support', 'service', 'seem', 'bad', 'product']"
131,132,2015-11-24 05:54:00,"I bought a Cannon MX494 printer, scanner. It is a very slow printer and uses ink
in a ridiculous way. you get a printer that is a reasonable price but you will go
bankrupt buying ink. I will NEVER buy a cannon product again.",neg,-0.17444444444444449,0.7066666666666667,"['bought', 'cannon', 'printer', 'scanner', 'slow', 'printer', 'us', 'ink', 'ridiculous', 'way', 'printer', 'reasonable', 'price', 'go', 'bankrupt', 'buying', 'ink', 'never', 'buy', 'cannon', 'product']"
